E_HE1,E_LI1,E_C1,E_C2,E_C3,E_N2,E_N3,E_O1,E_O2,E_NE1,E_NE2,E_NA1,E_MG1,E_MG2,E_AL1,E_AL2,E_AL3,E_SI1,E_SI2,E_SI3,E_SI4,E_S1,E_S2,E_S3,E_CA1,E_CA2,E_SC1,E_SC2,E_TI1,E_TI2,E_V1,E_V2,E_CR1,E_CR2,E_MN1,E_FE1,E_FE2,E_FE3,E_CO1,E_NI1,E_CU1,E_ZN1,E_SR1,E_Y1,E_Y2,E_ZR1,E_ZR2,E_NB1,E_MO1,E_RU1,E_BA2,E_LA2,E_CE2,E_PR2,E_ND2,E_SM2,E_EU2,E_GD2,E_DY2,E_VEIL,E_FEH
,,0.13,,,,,0.03,,,,0.02,0.0,,0.03,,,0.07,0.1,,,,,,0.01,0.09,0.04,0.0,0.05,0.11,0.04,,0.03,0.0,0.1,0.02,0.03,,0.04,0.02,0.16,0.16,,,0.01,0.03,0.07,,0.0,,0.02,0.0,0.0,,0.09,,0.0,,,,0.005359614
,0.33394313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.01,,,,,0.06,,,,0.33,0.25,,,,,0.11,,,,,,,0.54,0.01,,0.16,0.53,0.36,0.38,,0.39,0.21,0.25,,,,0.49,0.32,0.14,0.01,,,0.54,,,,,,0.12,,,,0.32,,0.04,,,,0.0
,0.3,0.03,,,,,0.06,,,,0.05,0.01,,0.03,,,0.04,0.05,,,,,,0.01,0.22,0.01,0.0,0.06,0.08,0.01,,0.0,0.0,0.12,0.02,0.02,,0.01,0.01,0.04,0.15,,,0.05,0.01,0.07,,0.0,,0.05,0.0,0.1,,0.12,,0.04,,,,0.021599773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.18550688,,,,,,,,,,0.13,,,,,,,,,,,,,,0.09,,0.12,0.33,,,,,0.09,,0.14,0.15,,0.15,,,,,,0.07,,,,,,,,,,,,,,,,0.0
,,0.03,,,,,0.03,,,,0.02,0.01,,0.03,,,0.06,0.05,,,,,,0.0,0.2,0.01,0.0,0.01,0.06,0.04,,0.02,0.0,0.06,0.0,0.01,,0.01,0.0,0.11,0.12,,,0.06,0.0,0.08,,,,0.04,0.0,0.1,,0.12,,0.0,,,,0.012274618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.56757516,0.06,,,,,0.02,,,,0.01,0.01,,0.01,,,0.09,0.12,,,,,,0.05,,0.02,0.0,0.05,0.1,0.05,,0.0,0.0,0.13,0.01,0.04,,0.04,0.0,0.1,0.14,,,0.04,0.03,0.08,,0.0,,0.07,0.0,0.07,,0.1,,0.0,,,,0.014663379
,0.21928611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.06,0.04,,,,,0.08,,,,0.18,0.09,,0.16,,,0.16,0.3,,,0.14,,,0.25,0.06,,0.18,0.2,0.18,0.18,,0.22,0.24,0.13,0.22,0.21,,0.22,0.18,0.18,0.14,,,0.27,0.04,0.08,,,,0.33,,,,0.42,,,,,,0.0
,0.24156319,,,,,,,,,,,,,,,,,,,,,,,0.1,0.12,,,,0.19,,,,,,0.18,0.1,,,0.12,0.16,,,,0.2,,,,,,,,,,,,,,,,0.0
,0.2532243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.07,,,,,0.04,,,,0.04,0.01,,0.01,,,0.07,0.25,,,,,,0.01,,0.04,0.0,0.07,0.15,0.07,,0.01,0.0,0.23,0.01,0.02,,0.08,0.02,0.06,0.21,,,0.2,0.02,0.21,,0.0,,0.07,0.0,0.08,,0.11,,0.0,,,,0.029427579
,0.13000964,0.04,,,,,0.07,,,,0.0,0.0,,0.0,,,0.0,0.04,,,0.0,,,0.0,0.05,,0.0,0.0,0.0,0.0,,0.0,0.1,0.07,0.0,0.0,,0.14,0.0,0.18,0.03,,,0.0,0.1,,,,,0.0,0.0,,,0.27,,0.03,,,,0.042359058
,,,,,,,,,,,0.53,,,0.0,,,,,,,,,,0.83,,,,0.34,,0.23,,0.42,,,0.0,,,0.0,0.27,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.16,,,,,0.11,,,,0.08,0.0,,0.0,,,0.05,0.04,,,,,,0.0,0.08,0.09,0.02,0.02,0.03,0.12,,0.0,0.0,0.25,0.07,0.03,,0.01,0.0,0.2,0.1,,,0.17,0.0,,,0.0,,0.04,0.0,0.0,,0.21,,0.05,,,,0.04784996
,0.07,0.07,,,,,0.07,,,,0.0,0.01,,0.04,,,0.05,0.08,,,,,,0.01,0.02,0.04,0.0,0.08,0.09,0.0,,0.01,0.0,0.06,0.02,0.09,,0.01,0.0,0.09,0.01,,,0.04,0.04,0.06,,0.0,,0.04,0.0,0.07,,0.12,,0.0,,,,0.0066888877
,0.20909214,0.04,,,,,0.08,,,,0.01,0.0,,0.0,,,0.01,0.1,,,0.0,,,0.02,0.05,,0.06,0.08,0.06,0.2,,0.06,0.0,0.11,0.0,0.0,,0.19,0.04,0.07,0.01,,,0.0,,,,,,0.0,0.0,,,0.22,,0.04,,,,0.002527987
,,0.18,,,,,0.09,,,,0.06,0.01,,0.01,,,0.05,0.22,,,,,,0.0,,0.1,0.0,0.0,0.1,0.08,,0.04,0.17,0.17,0.01,0.07,,0.0,0.01,0.06,0.01,,,0.04,0.09,,,,,0.03,0.0,,,0.19,,0.06,,,,0.006475649
,0.3,0.01,,,,,0.04,,,,0.01,0.01,,0.07,,,0.06,0.09,,,,,,0.01,,0.05,0.0,0.01,0.12,0.04,,0.02,0.0,0.04,0.01,0.05,,0.01,0.01,0.15,0.17,,,0.13,0.02,0.1,,0.0,,0.09,0.0,0.08,,0.13,,0.0,,,,0.04327387
,0.05,0.01,,,,,0.03,,,,0.02,0.03,,0.01,,,0.08,0.14,,,,,,0.02,,0.02,0.0,0.08,0.11,0.01,,0.04,0.0,0.06,0.0,0.01,,0.01,0.01,0.11,0.22,,,0.04,0.02,0.17,,0.0,,0.04,0.0,0.01,,0.14,,0.0,,,,0.006969251
,0.07,0.04,,,,,,,,,0.11,0.1,,0.06,,,0.2,,,,,,,0.44,,,0.2,0.41,0.35,0.36,,0.69,0.29,0.32,,,,0.39,0.5,0.12,0.1,,,0.57,,,,,,0.35,,,,0.07,,0.04,,,,0.0
,0.16,0.1,,,,,0.03,,,,0.01,0.04,,0.01,,,0.09,0.08,,,,,,0.0,,0.01,0.0,0.01,0.13,0.06,,0.06,0.0,0.06,0.0,0.01,,0.03,0.01,0.13,0.06,,,0.09,0.0,0.12,,0.0,,0.02,0.0,0.06,,0.16,,0.0,,,,0.022593422
,0.09,0.15,,,,,0.01,,,,0.01,0.03,,0.08,,,0.06,0.25,,,,,,0.03,,0.0,0.0,0.04,0.1,0.08,,0.04,0.0,0.1,0.0,0.08,,0.08,0.01,0.07,0.21,,,0.08,0.05,0.03,,0.0,,0.09,0.0,0.11,,0.11,,0.0,,,,0.0525584
,,0.01,,,,,,,,,0.03,0.01,,0.01,,,0.05,0.02,,,,,,0.01,0.1,0.02,0.0,0.07,0.12,0.04,,0.0,0.0,0.09,0.01,0.03,,0.02,0.01,0.09,0.11,,,0.1,0.12,0.1,,0.0,,0.02,0.0,0.09,,0.12,,0.0,,,,0.032648493
,0.42662138,0.07,,,,,0.03,,,,0.04,0.01,,0.05,,,0.08,0.22,,,,,,0.01,,0.05,0.0,0.01,0.13,0.04,,0.01,0.0,0.14,0.0,0.01,,0.04,0.03,0.15,0.2,,,0.01,0.04,0.06,,0.0,,0.08,0.0,0.05,,0.11,,0.0,,,,0.031274773
,0.07,,,,,,0.05,,,,0.0,0.03,,0.0,,,0.06,0.07,,,,,,0.01,,0.01,0.0,0.0,0.14,0.08,,0.02,0.0,0.05,0.02,0.0,,0.04,0.03,0.06,0.21,,,0.09,0.02,0.06,,0.0,,0.07,0.0,0.11,,0.07,,0.0,,,,0.048876032
,,0.06,,,,,0.03,,,,0.03,0.01,,0.0,,,0.05,0.05,,,,,,0.0,0.14,0.08,0.0,0.01,0.09,0.04,,0.02,0.0,0.09,0.02,0.06,,0.03,0.0,0.08,0.14,,,0.02,0.0,0.08,,0.0,,0.06,0.0,0.13,,0.09,,0.0,,,,0.037222773
,0.1857498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.08,,,,,0.01,,,,0.01,0.01,,0.02,,,0.07,0.23,,,,,,0.05,,0.03,0.0,0.03,0.13,0.03,,0.01,0.0,0.1,0.01,0.07,,0.04,0.02,0.06,0.01,,,0.11,0.06,0.06,,0.0,,0.08,0.0,0.02,,0.13,,0.0,,,,0.019809501
,0.24851309,0.05,,,,,,,,,0.08,0.02,,0.01,,,0.05,0.07,,,,,,0.09,0.07,0.02,0.06,0.01,0.04,0.07,,0.01,0.0,0.13,0.0,0.0,,0.01,0.01,0.03,0.16,,,0.0,,,,,,0.09,0.0,,,0.16,,,,,,0.030272976
,,,,,,,,,,,0.1,0.09,,0.03,,,0.04,0.13,,,0.05,,,0.21,,0.09,0.26,0.46,0.16,,,0.1,0.42,,0.27,0.16,,,0.18,,0.1,,,0.48,,0.1,,,,,,,,,,0.15,,,,0.0
,0.3,0.05,,,,,0.02,,,,0.06,0.0,,0.05,,,0.07,0.24,,,,,,0.03,,0.0,0.0,0.08,0.14,0.03,,0.03,0.0,0.12,0.02,0.07,,0.05,0.02,0.01,0.12,,,0.04,0.04,0.08,,0.0,,0.04,0.0,0.05,,0.14,,0.0,,,,0.048613206
,0.07,0.09,,,,,0.09,,,,0.01,0.0,,0.01,,,0.06,0.14,,,,,,0.0,,0.03,0.0,0.01,0.08,0.06,,0.03,0.0,0.08,0.03,0.04,,0.04,0.01,0.04,0.18,,,0.17,0.01,0.06,,0.0,,0.12,0.0,0.03,,0.13,,0.0,,,,0.005837901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.04,,,,,0.04,,,,0.27,0.72,,0.03,,,0.12,0.12,,,0.03,,,0.38,,,0.36,0.62,0.26,0.4,,0.46,0.43,0.32,0.24,0.22,,0.56,0.48,0.1,0.09,,,0.64,,0.09,,,,0.6,,,,0.51,,0.2,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.05,0.15,,,,,0.01,,,,0.03,0.02,,0.03,,,0.06,0.11,,,,,,0.0,0.34,0.0,0.0,0.02,0.12,0.0,,0.0,0.0,0.12,0.01,0.02,,0.02,0.01,0.14,0.31,,,0.05,0.01,0.12,,0.0,,0.05,0.0,0.06,,0.12,,0.0,,,,0.032709695
,0.06,0.02,,,,,0.07,,,,0.02,0.05,,0.02,,,0.05,0.07,,,,,,0.02,0.23,0.06,0.0,0.06,0.08,0.06,,0.02,0.0,0.05,0.01,0.04,,0.03,0.01,0.04,0.23,,,0.01,0.0,0.09,,0.0,,0.03,0.0,0.1,,0.1,,0.0,,,,0.019081801
,,0.06,,,,,0.11,,,,0.2,0.3,,0.21,,,0.19,0.12,,,0.07,,,0.19,,,0.19,0.39,0.21,0.13,,0.28,0.38,0.17,0.22,0.21,,0.23,0.29,0.29,0.29,,,0.35,0.07,,,,,0.15,,,,0.21,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.14559223,0.05,,,,,,,,,0.15,0.05,,0.11,,,0.12,0.08,,,0.14,,,0.25,0.07,,0.12,0.2,0.21,0.15,,0.17,0.21,0.12,0.16,0.13,,0.16,0.15,0.21,0.13,,,0.13,,0.13,,,,0.23,,,,0.31,,,,,,0.0
,0.1493276,0.05,,,,,,,,,0.06,0.2,,0.15,,,0.08,0.17,,,0.04,,,0.13,0.07,,0.19,0.21,0.17,0.12,,0.25,0.25,0.08,0.21,0.19,,0.26,0.19,0.29,0.24,,,0.29,0.07,,,,,0.01,,,,0.25,,0.19,,,,0.0
,0.07,0.17,,,,,0.14,,,,0.07,0.03,,0.09,,,0.11,0.1,,,,,,0.07,,0.07,0.0,0.07,0.13,0.01,,0.01,0.0,0.06,0.03,0.1,,0.08,0.04,0.01,0.01,,,0.03,0.01,0.12,,0.0,,0.07,0.0,0.07,,0.11,,0.0,,,,0.03664525
,,0.04,,,,,0.06,,,,0.0,0.03,,0.07,,,0.08,0.05,,,,,,0.0,0.09,0.01,0.0,0.01,0.1,0.06,,0.0,0.0,0.05,0.01,0.01,,0.02,0.01,0.04,0.01,,,0.05,0.04,0.03,,0.0,,0.03,0.0,0.11,,0.1,,0.0,,,,0.030245053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.01,,,,,0.06,,,,0.01,0.18,,0.02,,,0.08,0.13,,,,,,0.0,0.24,0.06,0.0,0.02,0.12,0.02,,0.03,0.0,0.09,0.0,0.04,,0.01,0.04,0.05,0.25,,,0.04,0.07,0.08,,,,0.11,0.0,0.04,,0.14,,0.0,,,,0.02172328
,0.3,0.07,,,,,0.03,,,,0.01,0.03,,0.0,,,0.05,0.12,,,,,,0.01,0.12,0.07,0.0,0.01,0.11,0.04,,0.0,0.0,0.05,0.0,0.01,,0.02,0.0,0.03,0.03,,,0.02,0.08,0.08,,0.0,,0.09,0.0,0.05,,0.12,,0.0,,,,0.004979444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.01,,,,,0.02,,,,0.02,0.02,,0.04,,,0.07,0.05,,,,,,0.01,0.16,0.04,0.0,0.05,0.1,0.03,,0.02,0.0,0.14,0.04,0.0,,0.01,0.02,0.06,0.16,,,0.01,0.04,0.11,,,,0.07,,0.0,,0.09,,0.05,,,,0.017451374
,0.3,0.05,,,,,0.05,,,,0.01,0.05,,0.0,,,0.05,0.11,,,,,,0.02,0.03,0.01,0.0,0.03,0.08,0.06,,0.02,0.0,0.07,0.0,0.02,,0.06,0.01,0.07,0.06,,,0.03,0.08,0.09,,0.0,,0.05,0.0,0.08,,0.13,,0.0,,,,0.042422257
,,0.04,,,,,0.01,,,,0.02,0.02,,0.0,,,0.06,0.05,,,,,,0.0,0.21,0.04,0.0,0.08,0.11,0.01,,0.01,0.0,0.04,0.01,0.0,,0.0,0.0,0.03,0.03,,,0.02,0.03,0.07,,0.0,,0.03,0.0,0.06,,0.09,,0.0,,,,0.04046549
,0.06,0.07,,,,,0.09,,,,0.05,0.01,,0.04,,,0.08,0.24,,,,,,0.01,,0.03,0.0,0.07,0.09,0.08,,0.04,0.0,0.03,0.01,0.05,,0.06,0.0,0.17,0.18,,,0.09,0.01,0.15,,0.0,,0.06,0.0,0.19,,0.16,,0.0,,,,0.0067922976
,0.05,0.01,,,,,0.01,,,,0.02,0.01,,0.03,,,0.06,0.01,,,,,,0.01,0.15,0.03,0.0,0.02,0.08,0.05,,0.02,0.0,0.1,0.01,0.0,,0.03,0.02,0.11,0.18,,,0.08,0.0,0.15,,,,0.05,0.0,0.08,,0.14,,0.0,,,,0.017527573
,0.06,0.05,,,,,0.09,,,,0.18,0.04,,0.14,,,0.09,0.09,,,0.0,,,0.03,0.15,0.1,0.06,0.22,0.08,0.33,,0.02,0.0,0.15,0.0,0.0,,0.2,0.07,0.21,0.1,,,0.0,,,,,,0.0,0.0,,,0.36,,,,,,0.080120616
,,,,0.05,,,,0.03,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.06,,,,,0.07,,,,0.04,0.01,,0.0,,,0.08,0.07,,,,,,0.0,0.09,0.02,0.0,0.08,0.09,0.02,,0.02,0.0,0.1,0.02,0.05,,0.03,0.01,0.07,0.1,,,0.06,0.12,0.07,,,,0.06,0.0,0.0,,0.12,,0.06,,,,0.019950511
,,0.06,,,,,,,,,0.03,0.04,,0.06,,,0.06,0.08,,,0.0,,,0.01,0.06,0.05,0.0,0.0,0.06,0.01,,0.0,0.0,0.05,0.0,0.05,,0.01,0.04,0.04,0.06,,,0.13,0.0,0.08,,0.0,,0.06,0.0,0.11,,0.1,,0.0,,,,0.03260922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.18,,,,,0.1,,,,0.02,0.07,,0.01,,,0.04,0.08,,,,,,0.0,,0.03,0.0,0.01,0.09,0.01,,0.04,0.0,0.07,0.01,0.01,,0.01,0.01,0.06,0.01,,,0.11,0.01,0.1,,0.0,,0.11,0.0,0.04,,0.12,,0.0,,,,0.026342388
,0.3,0.07,,,,,,,,,0.1,0.0,,0.05,,,0.11,0.11,,,,,,0.07,,0.04,0.0,0.08,0.27,0.11,,0.03,0.0,0.17,0.04,0.01,,0.06,0.01,0.07,0.19,,,0.06,0.01,0.08,,0.0,,0.08,0.0,0.23,,0.19,,0.0,,,,0.06080882
,0.3,0.05,,,,,0.02,,,,0.01,0.05,,0.0,,,0.08,0.05,,,,,,0.01,0.1,0.01,0.0,0.08,0.12,0.01,,0.01,0.0,0.09,0.03,0.01,,0.05,0.02,0.14,0.17,,,0.0,0.03,0.13,,0.0,,0.08,0.0,0.11,,0.13,,0.0,,,,0.0063569634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.05,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.05,0.02,,,,,0.01,,,,0.03,0.08,,0.0,,,0.06,0.06,,,,,,0.01,0.05,0.06,0.0,0.02,0.12,0.04,,0.03,0.0,0.05,0.0,0.07,,0.01,0.0,0.12,0.07,,,0.02,0.08,0.08,,0.0,,0.09,0.0,0.11,,0.13,,0.0,,,,0.016191516
,0.3,0.03,,,,,0.05,,,,0.0,0.03,,0.0,,,0.1,0.21,,,,,,0.03,,0.03,0.0,0.06,0.12,0.09,,0.02,0.0,0.01,0.03,0.03,,0.06,0.01,0.17,0.15,,,0.17,0.05,0.16,,0.0,,0.06,0.0,0.04,,0.15,,0.0,,,,0.027448015
,,0.05,,,,,0.09,,,,0.11,0.08,,,,,0.18,,,,,,,0.44,0.06,,0.4,0.85,0.32,0.58,,0.67,0.45,0.24,,,,0.35,0.63,0.13,0.11,,,0.57,0.13,,,,,0.12,,,,0.22,,,,,,0.0
,,0.12,,,,,0.01,,,,0.03,0.0,,0.01,,,0.05,0.05,,,,,,0.03,0.19,0.03,0.0,0.06,0.09,0.04,,0.03,0.0,0.07,0.0,0.05,,0.05,0.01,0.04,0.14,,,0.04,0.07,0.05,,,,0.03,0.0,0.09,,0.11,,0.0,,,,0.03600391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.25093138,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,0.049390588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.06,,,,,,,,,0.13,0.06,,0.15,,,0.06,,,,,,,0.2,0.08,,0.3,0.44,0.16,0.36,,0.42,0.29,0.22,,,,0.26,0.3,0.4,0.14,,,0.05,,,,,,0.15,,,,0.22,,,,,,0.0
,0.2512335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.18863826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.39117274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.1393552,0.06,,,,,,,,,0.18,0.04,,0.06,,,0.17,0.25,,,,,,0.2,0.05,0.04,0.17,0.17,0.12,0.0,,0.15,0.16,0.17,0.0,0.0,,0.16,0.17,0.22,0.07,,,0.0,0.17,,,,,0.0,0.0,,,0.24,,,,,,0.035316348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.04,,,,,0.08,,,,0.04,0.05,,0.01,,,0.07,0.2,,,,,,0.02,,0.02,0.0,0.07,0.13,0.04,,0.01,0.0,0.11,0.01,0.02,,0.04,0.01,0.1,0.11,,,0.08,0.04,0.05,,0.0,,0.11,0.0,0.05,,0.11,,0.0,,,,0.011925408
,0.2149202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.07,,,,,0.02,,,,0.01,0.02,,0.03,,,0.06,0.22,,,,,,0.02,,0.05,0.0,0.02,0.09,0.02,,0.01,0.0,0.05,0.02,0.0,,0.04,0.0,0.04,0.11,,,0.08,0.01,0.16,,0.0,,0.03,0.0,0.01,,0.15,,0.0,,,,0.026663315
,0.3,0.04,,,,,,,,,0.03,0.01,,0.02,,,0.06,0.05,,,,,,0.0,0.24,0.02,0.0,0.08,0.09,0.01,,0.0,0.0,0.05,0.01,0.01,,0.01,0.04,0.09,0.21,,,0.12,0.03,0.08,,0.0,,0.04,0.0,0.11,,0.08,,0.0,,,,0.02207693
,0.18932705,0.06,,,,,,,,,0.18,0.02,,0.12,,,0.03,0.08,,,0.0,,,0.04,0.02,0.02,0.06,0.04,0.02,0.02,,0.03,0.09,0.05,0.0,0.0,,0.13,0.09,0.03,0.1,,,0.0,0.16,,,,,0.0,0.0,,,0.23,,,,,,0.010110319
,,,,,,,,,,,0.03,0.03,,0.03,,,,,,,,,,0.01,,0.01,0.0,0.05,,0.04,,0.01,0.0,,0.01,0.0,,0.02,0.01,,,,,0.04,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.06146973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.07,,,,,0.08,,,,0.01,0.01,,0.01,,,0.06,0.15,,,,,,0.0,0.09,0.05,0.0,0.06,0.1,0.02,,0.02,0.0,0.07,0.0,0.06,,0.01,0.01,0.08,0.03,,,0.06,0.04,0.13,,0.0,,0.03,0.0,0.01,,0.07,,0.0,,,,0.021441208
,0.2051213,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.007070766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.07,,,,,0.02,,,,0.05,0.01,,0.01,,,0.08,0.21,,,,,,0.01,,0.01,0.0,0.02,0.07,0.04,,0.02,0.09,0.09,0.0,0.01,,0.04,0.02,0.16,0.05,,,0.04,0.12,0.05,,0.0,,0.06,0.29,0.0,,0.08,,0.06,,,,0.1319085
,0.80059993,,,,,,,,,,0.08,0.12,,0.01,,,0.04,,,,,,,0.0,,0.11,0.03,0.01,0.03,0.08,,0.05,,,0.0,0.0,,0.02,0.03,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.029263815
,0.14908876,,,,,,,,,,,,,0.12,,,0.08,0.23,,,,,,0.2,,,0.42,0.22,0.27,0.16,,0.2,0.18,,0.23,0.16,,0.15,0.16,,0.15,,,0.11,,,,,,,,0.1,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.16969952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3454796,,,,,,,,,,0.0,0.0,,0.01,,,,,,,,,,0.02,,0.02,0.0,0.08,,0.01,,0.01,0.0,,0.01,0.03,,0.02,0.02,,,,,0.15,0.05,,,0.0,,,0.0,0.02,,,,0.0,,,,0.010220225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.3,0.13,,,,,0.17,,,,0.03,0.02,,0.0,,,0.08,0.06,,,,,,0.02,,0.02,0.0,0.02,0.14,0.04,,0.0,0.0,0.09,0.03,0.01,,0.07,0.01,0.02,0.22,,,0.04,0.04,0.32,,0.0,,0.05,0.0,0.18,,0.12,,0.08,,,,0.010754763
,0.16627938,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,0.00707075
,0.34443575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.19384824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.09,,,,,0.05,,,,0.04,0.01,,0.01,,,0.04,0.01,,,,,,0.0,0.11,0.06,0.0,0.01,0.09,0.04,,0.01,0.0,0.08,0.0,0.04,,0.08,0.04,0.1,0.16,,,0.04,0.15,0.03,,0.0,,0.08,0.0,0.04,,0.09,,0.0,,,,0.050588347
